tweet,label
"Also, I’ve had multiple family members test positive in the 24 hours. Keep wearing your mask and stay away from folks as much as possible. Do whatever you can to limit the spear. Much love.  #COVID19",0
"Idiots starting stupid fights over masks will do more damage to our society than covid ever could, on its own.  #hysteria",2
"Out of the mouth of babes...This is happy news. Patients and hospitals in Arizona are on the mend. 
#covid19 #Arizona #MaskUp",2
And according to your meme why should we continue to wear masks? Hundreds of thousands of people have died of COVID so why try to prevent more people contracting it?,2
"What a difference a year makes. This is August 11, 2019 at the Chicago Riverwalk. No virus, no masks, people not social distancing, just enjoying the weather &amp; the tranquility of the water. I want this back.",2
Cry me a freaking river! Had covid too and I’m not crying about it. Everyone will end up getting it regardless of a damn mask! Go melt you snowflake!,1
"For some the courtesy of online or phone appts work.  I have asthma and a lung condition, a cough not related to any virus. Even with a mask on can you imagine the looks I would get if I started coughing. With an online appt I can stay safe as well as others feeling safer.",2
"Here’s the thing:@GovMLG ‘s Covid policies - suck!! Honest, caring, hard working people in NM who struggle daily to comply, work to go about business -masks,temperatures,out of state mandates -are not happy with @MLG policies! Small businesses in NM are shutting down! SAD!",2
"#mask up #covidnsw - should be mandatory. 

Evidence. Avoids need for lockdowns and economic damage if done early in an outbreak. Like NOW.

Make lots of masks and distribute to disadvantaged groups NOW.

https://t.co/ftfX88LD4c",0
"Joe's beating your leader's ass just by staying in his basement protecting his fellow Americans by staying home, wearing a mask and social distancing.

You just enjoy the rip-roaring GOP convention while you spread that COVID hoax that's killed 164K plus, so far!😤😪
💩head.",0
"I want covid to be over so bad. But that's not happening soon with y'all not wearing mask, not social distancing, and partying whenever y'all feel like it 😑 let's not forgetting  about schools opening",0
"I'm repeating common sense because apparently too many in this country are too thick to understand how masks cut down on the spread of covid-19. Plenty of health professionals say the same thing, hope you step up and do the same.

Bye, Mike. Blocking now, I hope you come around.",0
Wearing a mask if you are able is an act of mercy for those who have compromised symptoms. Defriend me if you think otherwise. #Covid19 #Coronavirus #Catholic,0
"To the tune of All Star by totally irrelevant band Smash Mouth:

Hey now, you're a dumbass
Get your mask on, go play
Hey now, you’ve got COVID
Get the ventilator on, today
And all you shitheads are dumb
All you brain dead morons will succumb",0
"A Mask has not been proven to stop the spread of the Virus, allowing people in any large crowd is the main purpose of this",1
Democrat Inslee here. I reached that point where it's just stupid now. Him with his wear a mask campaigns to use covid to scare people and crash our economy just to attack Trump. Disgusting all the lies washing over all of us.,1
"In the midst of the coronavirus pandemic nearly 50 public health leaders have been fired or resigned since April, mostly over mask ordinance disputes https://t.co/mQ71z1nzfI",2
the virus is spreading like a wildfire because of people like YOU who refuse to wear a mask. if you catch the virus &amp; are out in public without one constantly touching things and what not it puts everyone around you @ risk rather they are wearing a mask or not.,0
Neck gaiter is one of the most least effective ways to stop covid if that’s what you guys were aiming for with the masks. You shoulda made the cotton mask ones.,1
"Nice endorsement. Now what a great job @realDonaldTrump doing with his pandemic response-or lack of it. GOP and Trump 200,000 dead by Election Day .Economy is doing great and no football this year thanks to you guys and Trump being anti-science no mask fools...",0
"Serious question. 
Why are there no biohazard bins for used masks and gloves if this virus is so contagious and deadly? #Democratsworstlosersever",1
Say it with me!! : “IF I AM UNABLE TO WEAR A MASK DUE TO A MEDICAL CONDITION THEN THE VIRUS COULD DEFINITELY KILL ME AND I SHOULD NOT BE GOING OUT. “,0
"R u kidding?  We r nowhere near worst case atm. We will be.  no one understands any of this.  Clearly, given the half assed face masks ppl r using.  my numbers are worst case. Ive got projections, the US Census, cdc, we as a country lose more people annually than covid will kill",2
Or just say what I’ve been saying to friends/family. Want football? Wear a mask and stay home and we can watch State on Saturdays. Saying a new virus is gonna go away in the warm months was monumentally stupid and gave idiots confidence,0
"Hey Randy, can you pass on a question to @fordnation for me? I know you get it but why is this country locked down and masked for 320 COVID cases. Yes, in the entire Country of Canada 320 cases. I've seen more flu cases in a small town and didn't blink an eye!!!",1
"Really strange to think that 6 months ago we had single digit #Covid19 cases per day in the #USA.

There is ""some"" good news. We seem to be over the second hump. So put on your F&amp;*(ing mask &amp; social distance.",0
Kids in my my county will be going in class room 5 days a week! Not every where has a Virus problem nor individuals not willing to Social Distance &amp; wear the mask! I am not going to blame the President for Individual behavior or lack of local leadership!,0
"Hey now, you're a dumbass
Get your mask on, go play
Hey now, you’ve got COVID
Get the ventilator on, today
And all you shitheads are dumb
All you brain dead morons will succumb",0
"Like I understand masks worn properly would work. Unpopular opinion among patriots, but what I don’t think will work is masks against a virus that’s getting falsely reported.",0
"Make this a law nationwide.
People working retail jobs are risking their health every day during this pandemic and should be appreciated, not antagonized and assaulted.

CC ⁦@GovAbbott⁩

IL #COVID19 : Assaulting worker enforcing face masks is felony https://t.co/9B8dYUO1xY",0
how can u expect hs students to keep their masks on for 8 hours a day at school when ur own super intendent cant even keep his on for a school board meeting😭 just wait until whs has to go fully online because of the spread of the virus,2
"The General Surgeon actually was telling people not to wear masks early on. Again, a class action law suit should be filed against the Trump administration for the mishandling &amp; mismanagement of this pandemic",0
THIS PANDEMIC I mean SCAM-DEMIC is just getting MORE idiotic and SILLY WHICH EACH DAY THIS MANDATORY FACE MASK NONSENSE continues as you can go into a RESTAURANT DINE INSIDE THE RESTAURANT take your FACE MASK OFF but FIRST YOU HAVE TO WEAR A MANDATORY FACE MASK TO GET IN,1
the lazy thing to do is blame all of this on the unknown ppl who didn't wear a mask. when ppl tested +no data is there to know if someone got the virus via a non mask. some ppl have tested multiple times and hardly anyone is tracking that or false +or-  some got it on lockdown,2
"It's so hot and humid out here, it is disgusting. This is the worst summer ever. Beteeen the stupid pandemic, masks, no gym, no air, it's horrible. Thanks @NYCMayor",1
"To the anti vaxxer that had the audacity to give me a pamphlet on why I shouldn’t get a corona vaccine if it becomes available like what, what gave you the idea to come up to me without a mask while I was literally vibing with my mask and Hawaiian shirt use your brain please",2
"I've only been out once since March and I wore my #mask but no one else did. I protected them from me, but they refused to protect me from them. I have nothing to look forward to for the rest of my life. I either go out, get #covid and die or I sit here in this room for (2)",0
@KTLAMorningNews hi gang I was wondering if you can help me with this public health question. I live in la county and due to COVID shutting down all gyms I’ve been going to the local park. Is there a countywide mandate for wearing mask at the park?,2
